brand_hybrid,Yield,air.sig995_mean,omega.sig995_mean,pres.sfc_mean,rhum.sig995_mean,uwnd.sig995_mean,vwnd.sig995_mean
Channel 213-57 VT2PRIB Brand Blend,243.6,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
AgriGold A6533VT3PRIB,234.7,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
NuTech/G2 Genetics 5Z-713,240.4,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
Dyna-Gro D55VP77,213.8,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
NuTech/G2 Genetics 3F-814,228,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
Channel 217-07VT2PRIB Brand Blend,240.7,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
Channel 213-37 VT2PRIB Brand Blend,233.3,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
Golden Harvest G10S30-3110,244.9,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
Midland 653PRW,226.6,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
FS InVISION FS 62SX1 RIB,224.6,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
Syngenta NK Seeds NK N70J-3011A,219,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
Midland 573PRW,236.7,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
USA Seeds USA 1141VT2PRIB,229.1,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
Dekalb DKC67-57GENVT3PRIB,234.4,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
Golden Harvest G07F23-3111,231.8,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
USA Seeds USA 1081,244.5,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
FS InVISION FS 60ZX1 RIB,225.6,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
Channel 215-52 VT3PRIB Brand Blend,236.5,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
FS InVISION FS 64MX1 RIB,224.9,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
NuTech/G2 Genetics 5Z-111,231.9,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
Lewis R1312SS,223.8,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
NuTech/G2 Genetics 5F-513,217.6,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
FS InVISION FS 63SX1 RIB,210,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
FS InVISION FS 65SV4 RIB,197.2,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
AgriGold A6499STXRIB,203.2,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
Dekalb DKC64-69GENSSRIB,200.5,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
Dekalb DKC62-08GENSSRIB,197.5,293.1743239,0.013462801,99140.8288,76.11141304,0.358290834,0.915899343
Dyna-Gro D57VP51,315.5,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Beck XL 6626AM TM,306.6,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
REV 28HR20,319,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
AgriGold A6659VT2RIB,308.4,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
B-H Genetics BH 8732VTTP,321.1,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
MFA MorCorn XP-604DGVT2P,307.1,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
B-H Genetics BH 8660VTTP,300,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Syngenta NK Seeds NK N82V-3111,318.4,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
REV 24BHR93,303.7,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Augusta A7767VT3Pro,298.2,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
REV 26BHR50,310.1,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Stone Seed Group 6362RIB,299.1,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
LG Seeds LG5701VT2PRIB,297.1,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
REV 23BHR55,309,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Augusta A7768GT3110PV500,298,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
MFA MorCorn XP-608VT3P,308.6,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
LG Seeds LG5638VT2PRIB,299,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Syngenta NK Seeds NK N78S-3111,297.9,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Mycogen X13728VX,305.2,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Armor 1555,300.3,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Beck Phonex 6542A4,298.6,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
AgriGold A6574STX,301,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Merschman Seeds M - 1413M - 15,306.6,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Progeny PGY 5115VT2P,315.5,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
REV 27HR83,302,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Dyna-Gro D55VP77,294.2,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Augusta A8868VT3Pro,294.3,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
AgriGold A6687VT2PRO,296.8,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
REV 25BHR44,309.8,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
MFA MorCorn XP-606DGVT2P,299.9,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
B-H Genetics BH 8735VT2P,307.1,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
AgriGold A6501VT2RIB,298.4,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
AgriGold A6499STXRIB,296.9,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Merschman Seeds M - 1413K - 16,306.3,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Sun Prairie Seeds SP 2708VT2PRO,304.4,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Armor AXC3117,301.4,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Sun Prairie Seeds SP 2818,294.3,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
FS InVISION FS 63SX1 RIB,299.4,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Syngenta NK Seeds NK N83D-3000GT,289.8,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
LG Seeds LG5618STXRIB,294.2,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
MFA MorCorn MC4354VT2PRIB,290.1,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
AgriGold A6573VT3PRIB,295.3,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Stone Seed Group 6612RIB,294.4,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Stone Seed Group 6142RIB,296.9,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Syngenta NK Seeds NK N79T-3111,284.7,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
B-H Genetics BH 8650VTTP,288.1,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Delta Grow DG 2888 GTCBLLVIP,298.3,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Armor 1330,296.3,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Sun Prairie Seeds SP 2843VT2PRO,285.4,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Progeny PGY 4115VT2P,292.8,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Dyna-Gro D52VC91,290.2,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Merschman Seeds M - 1314D - 16,295,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
B-H Genetics BH 8700SS,280.9,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
FS InVISION FS 66JV4 RIB,278.2,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Syngenta NK Seeds NK N79Z-3111,288.6,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Stone Seed Group 6432RIB,291,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Masters Choice MC 6460,277,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Armor AXC4114W,291.1,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Merschman Seeds M - 1015A - 4,281.5,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
MFA MorCorn XP-610VT2P,296,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
LG Seeds LG5717VT2PRIB,288.6,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
MFA MorCorn MC4344VT2PRIB,298.3,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
MFA MorCorn XP-607VT3P,279.6,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Progeny PGY 4114VT2P,283.6,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Progeny PGY EXP14SS,297.5,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Progeny PGY 4117VT3P,287.2,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
MFA MorCorn XP-609RR2,278.1,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Dekalb DKC65-79GENSSRIB,281.1,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
REV 28R10,287.5,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Beck XL 5828AM TM,293.3,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Armor 1880,283.6,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Stone Seed Group 6512RIB,288,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Armor 1262,288.5,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Beck EX 8361GT,284.7,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
AgriGold A6533VT3PRIB,272.1,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Beck 6948A3,272.4,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
REV 22BHR43,290.2,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Armor AXT3111,284.1,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
AgriGold A6719VT2PRO,281.3,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
FS InVISION FS 65SV4 RIB,280.6,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Warren Seed DS 9217SSX,285.3,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Augusta A5565VT2Pro,288.2,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Dyna-Gro D54DC94,274.8,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Beck 5509VR,277.1,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Armor AXT4116,280.4,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
AgriGold A6517VT3PRIB,277.5,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Masters Choice MC 630,280.5,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Warren Seed DS 11509SSX,280.7,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Mycogen X13826S2,285,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Armor AXT4113,287.8,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Masters Choice MC 6750,271.8,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Armor 0700,278.7,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Delta Grow DG 3660 GTCBLLVIP,263.6,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Stone Seed Group 6052RIB,284.7,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Armor 1616,266.2,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Mycogen 2J794,270,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Armor 1550,278.1,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
REV 18BHR84,285.1,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Pfister Seeds 2728RA,277.9,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
FS InVISION FS 64MX1 RIB,286.4,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
FS InVISION FS 62SX1 RIB,275.3,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
AgriGold A6559VT2RIB,283.4,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Warren Seed DS 9610,271.9,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Warren Seed DS 9713SSX,279.1,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Merschman Seeds M - 1311R - 17,276.1,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Merschman Seeds M - 1213F - 16,282.7,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Armor AXC2108,275.8,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Warren Seed DS 9111SSX,272.7,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Mycogen 2Y767,271.8,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Warren Seed DS 9311SSX,265.5,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
FS InVISION FS 61JX1 RIB,266.3,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
AgriGold A6472VT3PRIB,270.4,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Augusta A8064VT2ProRIB,275.4,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Merschman Seeds M - 1412M - 16,277.7,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Dekalb DKC62-98GENVT2PRIB,255.8,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
REV 17HR73,272.6,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Warren Seed DS 9314SSX,268.9,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Warren Seed DS 9212SSX,276.9,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Masters Choice  MC 6020,269.3,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Armor 1314,273.7,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Mycogen 2V714,263,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
FS InVISION FS 60ZX1 RIB,244.2,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Merschman Seeds M - 1508P - 12,231.4,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Dyna-Gro D57VP51,301.2,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Beck XL 6626AM TM,302.8,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
REV 28HR20,290,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
AgriGold A6659VT2RIB,298.6,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
B-H Genetics BH 8732VTTP,284.4,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
MFA MorCorn XP-604DGVT2P,295,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
B-H Genetics BH 8660VTTP,301.4,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Syngenta NK Seeds NK N82V-3111,281.8,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
REV 24BHR93,293.5,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Augusta A7767VT3Pro,298.8,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
REV 26BHR50,286.6,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Stone Seed Group 6362RIB,297.2,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
LG Seeds LG5701VT2PRIB,298.2,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
REV 23BHR55,284.9,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Augusta A7768GT3110PV500,295.7,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
MFA MorCorn XP-608VT3P,284.4,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
LG Seeds LG5638VT2PRIB,293.1,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Syngenta NK Seeds NK N78S-3111,292.5,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Mycogen X13728VX,284.9,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Armor 1555,289,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Beck Phonex 6542A4,289.5,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
AgriGold A6574STX,286.8,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Merschman Seeds M - 1413M - 15,279,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Progeny PGY 5115VT2P,270.1,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
REV 27HR83,283.5,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Dyna-Gro D55VP77,290.9,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Augusta A8868VT3Pro,289.4,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
AgriGold A6687VT2PRO,285.9,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
REV 25BHR44,272.9,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
MFA MorCorn XP-606DGVT2P,282.1,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
B-H Genetics BH 8735VT2P,274.7,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
AgriGold A6501VT2RIB,282.6,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
AgriGold A6499STXRIB,283.9,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Merschman Seeds M - 1413K - 16,273.6,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Sun Prairie Seeds SP 2708VT2PRO,274.5,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Armor AXC3117,277.3,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Sun Prairie Seeds SP 2818,283.7,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
FS InVISION FS 63SX1 RIB,278.3,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Syngenta NK Seeds NK N83D-3000GT,287.7,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
LG Seeds LG5618STXRIB,282.5,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
MFA MorCorn MC4354VT2PRIB,285.4,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
AgriGold A6573VT3PRIB,279.2,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Stone Seed Group 6612RIB,279.5,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Stone Seed Group 6142RIB,276.1,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Syngenta NK Seeds NK N79T-3111,287.8,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
B-H Genetics BH 8650VTTP,283.2,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Delta Grow DG 2888 GTCBLLVIP,270.8,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Armor 1330,271.9,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Sun Prairie Seeds SP 2843VT2PRO,282.2,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Progeny PGY 4115VT2P,274.6,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Dyna-Gro D52VC91,276.7,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Merschman Seeds M - 1314D - 16,271.3,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
B-H Genetics BH 8700SS,284.6,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
FS InVISION FS 66JV4 RIB,286.9,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Syngenta NK Seeds NK N79Z-3111,276.3,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
Stone Seed Group 6432RIB,273.7,294.6444324,-0.000605147,99188.125,76.59918478,0.672285657,1.464269272
